dataset_sample_id,image_path,source_run,source_sample_id,source_image_path,label_source,source_left_pwm,source_right_pwm,quality_score,steering,steering_delta,steering_bin,simulation_time,control_mode,target_lane,corner_radius_m,corner_curvature_1pm,lane_status,lane_error,lane_direction,decision_reason,command,left_pwm,right_pwm,expert_left_pwm,expert_right_pwm,driveability_score,safety_state,position_x,position_y,yaw,cross_track_error,heading_error,target_x,target_y
lane3_01862,images/lane_3/lane3_01862.jpg,run_20260901_131627,1870,dataset\runs\run_20260901_131627\images\frame_001870.jpg,expert_command,0.5439,0.3906,1.379587,-0.153300,0.008200,-0.22:-0.15,299.360,expert,3,2.0,0.50000,both_lanes,-39,right,simulator_ground_truth,expert_path_follow,0.5439,0.3906,,,,,2.89591,-2.38391,-2.74746,0.04662,-0.10642,2.16980,-2.59878
lane3_01863,images/lane_3/lane3_01863.jpg,run_20260901_131627,1872,dataset\runs\run_20260901_131627\images\frame_001872.jpg,expert_command,0.5417,0.3936,1.302722,-0.148100,0.002800,-0.15:-0.09,299.680,expert,3,2.0,0.50000,both_lanes,-37,right,simulator_ground_truth,expert_path_follow,0.5417,0.3936,,,,,2.74982,-2.44770,-2.83961,0.04336,-0.10289,1.99500,-2.60000
lane3_01864,images/lane_3/lane3_01864.jpg,run_20260901_131627,1873,dataset\runs\run_20260901_131627\images\frame_001873.jpg,expert_command,0.5350,0.4030,1.182479,-0.132000,0.016100,-0.15:-0.09,299.840,expert,3,2.0,0.50000,both_lanes,-36,right,simulator_ground_truth,expert_path_follow,0.5350,0.4030,,,,,2.67495,-2.47503,-2.88476,0.03883,-0.09171,1.92500,-2.60000
lane3_01865,images/lane_3/lane3_01865.jpg,run_20260901_131627,1874,dataset\runs\run_20260901_131627\images\frame_001874.jpg,expert_command,0.5280,0.4127,1.090501,-0.115300,0.016700,-0.15:-0.09,300.000,expert,3,2.0,0.50000,both_lanes,-32,right,simulator_ground_truth,expert_path_follow,0.5280,0.4127,,,,,2.59902,-2.49905,-2.92667,0.03772,-0.08006,1.85500,-2.60000
lane3_01866,images/lane_3/lane3_01866.jpg,run_20260901_131627,1875,dataset\runs\run_20260901_131627\images\frame_001875.jpg,expert_command,0.5238,0.4186,1.022788,-0.105200,0.010100,-0.15:-0.09,300.160,expert,3,2.0,0.50000,both_lanes,-25,right,simulator_ground_truth,expert_path_follow,0.5238,0.4186,,,,,2.52222,-2.51979,-2.96503,0.03707,-0.07305,1.75000,-2.60000
lane3_01867,images/lane_3/lane3_01867.jpg,run_20260901_131627,1876,dataset\runs\run_20260901_131627\images\frame_001876.jpg,expert_command,0.5164,0.4290,0.885199,-0.087400,0.017800,-0.09:-0.03,300.320,expert,3,2.0,0.50000,both_lanes,-22,forward,simulator_ground_truth,expert_path_follow,0.5164,0.4290,,,,,2.44470,-2.53729,-2.99907,0.03243,-0.06070,1.68000,-2.60000
lane3_01868,images/lane_3/lane3_01868.jpg,run_20260901_131627,1878,dataset\runs\run_20260901_131627\images\frame_001878.jpg,expert_command,0.5053,0.4446,0.746505,-0.060700,0.010900,-0.09:-0.03,300.640,expert,3,2.0,0.50000,both_lanes,-14,forward,simulator_ground_truth,expert_path_follow,0.5053,0.4446,,,,,2.28808,-2.56356,-3.05293,0.03195,-0.04216,1.50500,-2.60000
lane3_01869,images/lane_3/lane3_01869.jpg,run_20260901_131627,1879,dataset\runs\run_20260901_131627\images\frame_001879.jpg,expert_command,0.5001,0.4519,0.587852,-0.048200,0.012500,-0.09:-0.03,300.800,expert,3,2.0,0.50000,both_lanes,-11,forward,simulator_ground_truth,expert_path_follow,0.5001,0.4519,,,,,2.20921,-2.57294,-3.07322,0.02474,-0.03344,1.43500,-2.60000
lane3_01870,images/lane_3/lane3_01870.jpg,run_20260901_131627,1880,dataset\runs\run_20260901_131627\images\frame_001880.jpg,expert_command,0.4957,0.4581,0.469624,-0.037600,0.010600,-0.09:-0.03,300.960,expert,3,2.0,0.50000,both_lanes,-9,forward,simulator_ground_truth,expert_path_follow,0.4957,0.4581,,,,,2.13009,-2.58032,-3.08976,0.01996,-0.02612,1.36500,-2.60000
lane3_01871,images/lane_3/lane3_01871.jpg,run_20260901_131627,1881,dataset\runs\run_20260901_131627\images\frame_001881.jpg,expert_command,0.4921,0.4630,0.428058,-0.029100,0.008500,-0.03:+0.03,301.120,expert,3,2.0,0.50000,both_lanes,-7,forward,simulator_ground_truth,expert_path_follow,0.4921,0.4630,,,,,2.05078,-2.58601,-3.10288,0.01995,-0.02020,1.29500,-2.60000
lane3_01872,images/lane_3/lane3_01872.jpg,run_20260901_131627,1882,dataset\runs\run_20260901_131627\images\frame_001882.jpg,expert_command,0.4896,0.4665,0.325155,-0.023100,0.006000,-0.03:+0.03,301.280,expert,3,2.0,0.50000,both_lanes,-5,forward,simulator_ground_truth,expert_path_follow,0.4896,0.4665,,,,,1.97132,-2.59032,-3.11315,0.01490,-0.01606,1.19000,-2.60000
lane3_01873,images/lane_3/lane3_01873.jpg,run_20260901_131627,1883,dataset\runs\run_20260901_131627\images\frame_001883.jpg,expert_command,0.4873,0.4698,0.181720,-0.017500,0.005600,-0.03:+0.03,301.440,expert,3,2.0,0.50000,both_lanes,-4,forward,simulator_ground_truth,expert_path_follow,0.4873,0.4698,,,,,1.89176,-2.59354,-3.12112,0.00669,-0.01211,1.12000,-2.60000
lane3_01874,images/lane_3/lane3_01874.jpg,run_20260901_131627,1884,dataset\runs\run_20260901_131627\images\frame_001884.jpg,expert_command,0.4854,0.4724,0.191549,-0.013000,0.004500,-0.03:+0.03,301.600,expert,3,2.0,0.50000,both_lanes,-3,forward,simulator_ground_truth,expert_path_follow,0.4854,0.4724,,,,,1.81212,-2.59591,-3.12718,0.00888,-0.00904,1.05000,-2.60000
lane3_01875,images/lane_3/lane3_01875.jpg,run_20260901_131627,1885,dataset\runs\run_20260901_131627\images\frame_001885.jpg,expert_command,0.4841,0.4743,0.299398,-0.009800,0.003200,-0.03:+0.03,301.760,expert,3,2.0,0.50000,both_lanes,-2,forward,simulator_ground_truth,expert_path_follow,0.4841,0.4743,,,,,1.73241,-2.59761,-3.13174,0.01758,-0.00681,0.94500,-2.60000
lane3_01876,images/lane_3/lane3_01876.jpg,run_20260901_131627,1886,dataset\runs\run_20260901_131627\images\frame_001886.jpg,expert_command,0.4830,0.4759,0.145848,-0.007100,0.002700,-0.03:+0.03,301.920,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4830,0.4759,,,,,1.65266,-2.59880,-3.13511,0.00776,-0.00494,0.87500,-2.60000
lane3_01877,images/lane_3/lane3_01877.jpg,run_20260901_131627,1887,dataset\runs\run_20260901_131627\images\frame_001887.jpg,expert_command,0.4821,0.4770,0.055227,-0.005100,0.002000,-0.03:+0.03,302.080,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4821,0.4770,,,,,1.57288,-2.59960,-3.13755,0.00216,-0.00353,0.80500,-2.60000
lane3_01878,images/lane_3/lane3_01878.jpg,run_20260901_131627,1888,dataset\runs\run_20260901_131627\images\frame_001888.jpg,expert_command,0.4815,0.4779,0.189722,-0.003600,0.001500,-0.03:+0.03,302.240,expert,3,2.0,0.50000,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4815,0.4779,,,,,1.49307,-2.60013,-3.13928,0.01193,-0.00249,0.73500,-2.60000
lane3_01879,images/lane_3/lane3_01879.jpg,run_20260901_131627,1889,dataset\runs\run_20260901_131627\images\frame_001889.jpg,expert_command,0.4810,0.4786,0.202295,-0.002400,0.001200,-0.03:+0.03,302.400,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4810,0.4786,,,,,1.41324,-2.60046,-3.14048,0.01325,-0.00170,0.63000,-2.60000
lane3_01880,images/lane_3/lane3_01880.jpg,run_20260901_131627,1890,dataset\runs\run_20260901_131627\images\frame_001890.jpg,expert_command,0.4807,0.4790,0.060156,-0.001700,0.000700,-0.03:+0.03,302.560,expert,3,2.0,0.50000,both_lanes,-3,forward,simulator_ground_truth,expert_path_follow,0.4807,0.4790,,,,,1.33340,-2.60064,-3.14128,0.00345,-0.00113,0.56000,-2.60000
lane3_01881,images/lane_3/lane3_01881.jpg,run_20260901_131627,1891,dataset\runs\run_20260901_131627\images\frame_001891.jpg,expert_command,0.4804,0.4794,0.099227,-0.001000,0.000700,-0.03:+0.03,302.720,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4804,0.4794,,,,,1.25354,-2.60072,3.14138,0.00650,-0.00073,0.49000,-2.60000
lane3_01882,images/lane_3/lane3_01882.jpg,run_20260901_131627,1892,dataset\runs\run_20260901_131627\images\frame_001892.jpg,expert_command,0.4803,0.4796,0.237444,-0.000700,0.000300,-0.03:+0.03,302.880,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4803,0.4796,,,,,1.17368,-2.60073,3.14108,0.01633,-0.00045,0.42000,-2.60000
lane3_01883,images/lane_3/lane3_01883.jpg,run_20260901_131627,1893,dataset\runs\run_20260901_131627\images\frame_001893.jpg,expert_command,0.4801,0.4798,0.128203,-0.000300,0.000400,-0.03:+0.03,303.040,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4801,0.4798,,,,,1.09382,-2.60070,3.14091,0.00885,-0.00021,0.31500,-2.60000
lane3_01884,images/lane_3/lane3_01884.jpg,run_20260901_131627,1894,dataset\runs\run_20260901_131627\images\frame_001894.jpg,expert_command,0.4801,0.4799,0.019249,-0.000200,0.000100,-0.03:+0.03,303.200,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4801,0.4799,,,,,1.01395,-2.60065,3.14084,0.00123,-0.00009,0.24500,-2.60000
lane3_01885,images/lane_3/lane3_01885.jpg,run_20260901_131627,1895,dataset\runs\run_20260901_131627\images\frame_001895.jpg,expert_command,0.4800,0.4800,0.159516,0.000000,0.000200,-0.03:+0.03,303.360,expert,3,2.0,0.50000,both_lanes,3,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,0.93408,-2.60059,3.14082,0.01094,-0.00000,0.17500,-2.60000
lane3_01886,images/lane_3/lane3_01886.jpg,run_20260901_131627,1896,dataset\runs\run_20260901_131627\images\frame_001896.jpg,expert_command,0.4799,0.4801,0.203936,0.000200,0.000200,-0.03:+0.03,303.520,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.85421,-2.60052,3.14084,0.01422,0.00009,0.07000,-2.60000
lane3_01887,images/lane_3/lane3_01887.jpg,run_20260901_131627,1898,dataset\runs\run_20260901_131627\images\frame_001898.jpg,expert_command,0.4799,0.4801,0.080161,0.000200,0.000000,-0.03:+0.03,303.840,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.69447,-2.60041,3.14092,0.00555,0.00014,-0.07000,-2.60000
lane3_01888,images/lane_3/lane3_01888.jpg,run_20260901_131627,1899,dataset\runs\run_20260901_131627\images\frame_001899.jpg,expert_command,0.4799,0.4801,0.222080,0.000200,0.000000,-0.03:+0.03,304.000,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.61460,-2.60036,3.14097,0.01541,0.00015,-0.14000,-2.60000
lane3_01889,images/lane_3/lane3_01889.jpg,run_20260901_131627,1900,dataset\runs\run_20260901_131627\images\frame_001900.jpg,expert_command,0.4799,0.4801,0.141062,0.000200,0.000000,-0.03:+0.03,304.160,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.53473,-2.60031,3.14103,0.00973,0.00017,-0.24500,-2.60000
lane3_01890,images/lane_3/lane3_01890.jpg,run_20260901_131627,1901,dataset\runs\run_20260901_131627\images\frame_001901.jpg,expert_command,0.4799,0.4801,0.007286,0.000200,0.000000,-0.03:+0.03,304.320,expert,3,2.0,0.50000,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.45486,-2.60027,3.14109,0.00030,0.00016,-0.31500,-2.60000
lane3_01891,images/lane_3/lane3_01891.jpg,run_20260901_131627,1902,dataset\runs\run_20260901_131627\images\frame_001902.jpg,expert_command,0.4799,0.4801,0.144937,0.000200,0.000000,-0.03:+0.03,304.480,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.37499,-2.60023,3.14114,0.01001,0.00015,-0.38500,-2.60000
lane3_01892,images/lane_3/lane3_01892.jpg,run_20260901_131627,1903,dataset\runs\run_20260901_131627\images\frame_001903.jpg,expert_command,0.4799,0.4801,0.220937,0.000200,0.000000,-0.03:+0.03,304.640,expert,3,2.0,0.50000,both_lanes,4,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.29512,-2.60019,3.14120,0.01512,0.00015,-0.49000,-2.60000
lane3_01893,images/lane_3/lane3_01893.jpg,run_20260901_131627,1904,dataset\runs\run_20260901_131627\images\frame_001904.jpg,expert_command,0.4799,0.4801,0.076955,0.000200,0.000000,-0.03:+0.03,304.800,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.21525,-2.60016,3.14125,0.00526,0.00013,-0.56000,-2.60000
lane3_01894,images/lane_3/lane3_01894.jpg,run_20260901_131627,1905,dataset\runs\run_20260901_131627\images\frame_001905.jpg,expert_command,0.4799,0.4801,0.066750,0.000200,0.000000,-0.03:+0.03,304.960,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.13538,-2.60014,3.14130,0.00462,0.00012,-0.63000,-2.60000
lane3_01895,images/lane_3/lane3_01895.jpg,run_20260901_131627,1906,dataset\runs\run_20260901_131627\images\frame_001906.jpg,expert_command,0.4799,0.4801,0.208625,0.000200,0.000000,-0.03:+0.03,305.120,expert,3,2.0,0.50000,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,0.05551,-2.60012,3.14134,0.01449,0.00010,-0.70000,-2.60000
lane3_01896,images/lane_3/lane3_01896.jpg,run_20260901_131627,1907,dataset\runs\run_20260901_131627\images\frame_001907.jpg,expert_command,0.4799,0.4801,0.155625,0.000200,0.000000,-0.03:+0.03,305.280,expert,3,2.0,0.50000,both_lanes,3,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4801,,,,,-0.02436,-2.60010,3.14137,0.01064,0.00010,-0.80500,-2.60000
lane3_01897,images/lane_3/lane3_01897.jpg,run_20260901_131627,1908,dataset\runs\run_20260901_131627\images\frame_001908.jpg,expert_command,0.4799,0.4800,0.012758,0.000100,0.000100,-0.03:+0.03,305.440,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4800,,,,,-0.10423,-2.60008,3.14141,0.00078,0.00008,-0.87500,-2.60000
lane3_01898,images/lane_3/lane3_01898.jpg,run_20260901_131627,1909,dataset\runs\run_20260901_131627\images\frame_001909.jpg,expert_command,0.4799,0.4800,0.133438,0.000100,0.000000,-0.03:+0.03,305.600,expert,3,2.0,0.50000,both_lanes,3,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4800,,,,,-0.18410,-2.60007,3.14143,0.00910,0.00007,-0.94500,-2.60000
lane3_01899,images/lane_3/lane3_01899.jpg,run_20260901_131627,1910,dataset\runs\run_20260901_131627\images\frame_001910.jpg,expert_command,0.4799,0.4800,0.231375,0.000100,0.000000,-0.03:+0.03,305.760,expert,3,2.0,0.50000,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4799,0.4800,,,,,-0.26397,-2.60005,3.14146,0.01603,0.00006,-1.05000,-2.60000
lane3_01900,images/lane_3/lane3_01900.jpg,run_20260901_131627,1911,dataset\runs\run_20260901_131627\images\frame_001911.jpg,expert_command,0.4800,0.4800,0.088428,0.000000,0.000100,-0.03:+0.03,305.920,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.34384,-2.60004,3.14148,0.00616,0.00005,-1.12000,-2.60000
lane3_01901,images/lane_3/lane3_01901.jpg,run_20260901_131627,1912,dataset\runs\run_20260901_131627\images\frame_001912.jpg,expert_command,0.4800,0.4800,0.053312,0.000000,0.000000,-0.03:+0.03,306.080,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.42371,-2.60004,3.14150,0.00371,0.00005,-1.19000,-2.60000
lane3_01902,images/lane_3/lane3_01902.jpg,run_20260901_131627,1913,dataset\runs\run_20260901_131627\images\frame_001913.jpg,expert_command,0.4800,0.4800,0.194250,0.000000,0.000000,-0.03:+0.03,306.240,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.50358,-2.60003,3.14152,0.01358,0.00004,-1.26000,-2.60000
lane3_01903,images/lane_3/lane3_01903.jpg,run_20260901_131627,1915,dataset\runs\run_20260901_131627\images\frame_001915.jpg,expert_command,0.4800,0.4800,0.025187,0.000000,0.000000,-0.03:+0.03,306.560,expert,3,2.0,0.50000,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.66332,-2.60002,3.14154,0.00168,0.00003,-1.43500,-2.60000
lane3_01904,images/lane_3/lane3_01904.jpg,run_20260901_131627,1916,dataset\runs\run_20260901_131627\images\frame_001916.jpg,expert_command,0.4800,0.4800,0.117125,0.000000,0.000000,-0.03:+0.03,306.720,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.74319,-2.60002,3.14155,0.00819,0.00002,-1.50500,-2.60000
lane3_01905,images/lane_3/lane3_01905.jpg,run_20260901_131627,1917,dataset\runs\run_20260901_131627\images\frame_001917.jpg,expert_command,0.4800,0.4800,0.244982,0.000000,0.000000,-0.03:+0.03,306.880,expert,3,2.0,0.50000,both_lanes,-3,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.82307,-2.60001,3.14156,0.01693,0.00002,-1.61000,-2.60000
lane3_01906,images/lane_3/lane3_01906.jpg,run_20260901_131627,1918,dataset\runs\run_20260901_131627\images\frame_001918.jpg,expert_command,0.4800,0.4800,0.100982,0.000000,0.000000,-0.03:+0.03,307.040,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.90294,-2.60001,3.14156,0.00706,0.00002,-1.68000,-2.60000
lane3_01907,images/lane_3/lane3_01907.jpg,run_20260901_131627,1919,dataset\runs\run_20260901_131627\images\frame_001919.jpg,expert_command,0.4800,0.4800,0.050205,0.000000,0.000000,-0.03:+0.03,307.200,expert,3,2.0,0.50000,both_lanes,-10,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-0.98281,-2.60001,3.14157,0.00281,0.00001,-1.75000,-2.60000
lane3_01908,images/lane_3/lane3_01908.jpg,run_20260901_131627,1920,dataset\runs\run_20260901_131627\images\frame_001920.jpg,expert_command,0.4800,0.4800,0.181205,0.000000,0.000000,-0.03:+0.03,307.360,expert,3,2.0,0.50000,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-1.06268,-2.60001,3.14157,0.01268,0.00001,-1.82000,-2.60000
lane3_01909,images/lane_3/lane3_01909.jpg,run_20260901_131627,1921,dataset\runs\run_20260901_131627\images\frame_001921.jpg,expert_command,0.4800,0.4800,0.182920,0.000000,0.000000,-0.03:+0.03,307.520,expert,3,2.0,0.50000,both_lanes,5,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-1.14255,-2.60000,3.14158,0.01245,0.00001,-1.92500,-2.60000
lane3_01910,images/lane_3/lane3_01910.jpg,run_20260901_131627,1922,dataset\runs\run_20260901_131627\images\frame_001922.jpg,expert_command,0.4800,0.4800,0.041920,0.000000,0.000000,-0.03:+0.03,307.680,expert,3,2.0,0.50000,both_lanes,5,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-1.22242,-2.60000,3.14158,0.00258,0.00001,-1.99500,-2.60000
lane3_01911,images/lane_3/lane3_01911.jpg,run_20260901_131627,1923,dataset\runs\run_20260901_131627\images\frame_001923.jpg,expert_command,0.4800,0.4800,0.113348,0.000000,0.000000,-0.03:+0.03,307.840,expert,3,2.0,0.50000,both_lanes,9,forward,simulator_ground_truth,expert_path_follow,0.4800,0.4800,,,,,-1.30230,-2.60000,3.14158,0.00730,0.00001,-2.06500,-2.60000
lane3_01912,images/lane_3/lane3_01912.jpg,run_20260901_131627,1924,dataset\runs\run_20260901_131627\images\frame_001924.jpg,expert_command,0.4802,0.4797,0.473050,-0.000500,0.000500,-0.03:+0.03,308.000,expert,3,2.0,0.50000,left_only,5,forward,simulator_ground_truth,expert_path_follow,0.4802,0.4797,,,,,-1.38217,-2.60000,3.14153,0.01717,-0.00035,-2.13490,-2.59970
lane3_01913,images/lane_3/lane3_01913.jpg,run_20260901_131627,1925,dataset\runs\run_20260901_131627\images\frame_001925.jpg,expert_command,0.4831,0.4756,0.424925,-0.007500,0.007000,-0.03:+0.03,308.160,expert,3,2.0,0.50000,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4831,0.4756,,,,,-1.46200,-2.60000,3.14053,0.00800,-0.00521,-2.23951,-2.59513
lane3_01914,images/lane_3/lane3_01914.jpg,run_20260901_131627,1926,dataset\runs\run_20260901_131627\images\frame_001926.jpg,expert_command,0.4856,0.4722,0.118584,-0.013400,0.005900,-0.03:+0.03,308.320,expert,3,2.0,0.50000,both_lanes,-29,right,simulator_ground_truth,expert_path_follow,0.4856,0.4722,,,,,-1.54173,-2.60000,3.13661,0.00173,-0.00929,-2.30906,-2.58904
lane3_01915,images/lane_3/lane3_01915.jpg,run_20260901_131627,1927,dataset\runs\run_20260901_131627\images\frame_001927.jpg,expert_command,0.4883,0.4683,0.265839,-0.020000,0.006600,-0.03:+0.03,308.480,expert,3,2.0,0.50000,both_lanes,-9,forward,simulator_ground_truth,expert_path_follow,0.4883,0.4683,,,,,-1.62136,-2.60000,3.12980,0.01136,-0.01391,-2.37835,-2.58054
lane3_01916,images/lane_3/lane3_01916.jpg,run_20260901_131627,1928,dataset\runs\run_20260901_131627\images\frame_001928.jpg,expert_command,0.4950,0.4590,0.402649,-0.036000,0.016000,-0.09:-0.03,308.640,expert,3,2.0,0.50000,both_lanes,-26,right,simulator_ground_truth,expert_path_follow,0.4950,0.4590,,,,,-1.70086,-2.60001,3.11954,0.01414,-0.02499,-2.48162,-2.56325
lane3_01917,images/lane_3/lane3_01917.jpg,run_20260901_131627,1929,dataset\runs\run_20260901_131627\images\frame_001929.jpg,expert_command,0.4980,0.4548,0.534897,-0.043200,0.007200,-0.09:-0.03,308.800,expert,3,2.0,0.50000,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4980,0.4548,,,,,-1.78020,-2.59987,3.10532,0.00481,-0.03006,-2.54990,-2.54874
lane3_01918,images/lane_3/lane3_01918.jpg,run_20260901_131627,1930,dataset\runs\run_20260901_131627\images\frame_001930.jpg,expert_command,0.5007,0.4511,0.556474,-0.049600,0.006400,-0.09:-0.03,308.960,expert,3,2.0,0.50000,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.5007,0.4511,,,,,-1.85935,-2.59904,3.08768,0.00446,-0.03446,-2.61764,-2.53185
lane3_01919,images/lane_3/lane3_01919.jpg,run_20260901_131627,1931,dataset\runs\run_20260901_131627\images\frame_001931.jpg,expert_command,0.5031,0.4477,0.711246,-0.055400,0.005800,-0.09:-0.03,309.120,expert,3,2.0,0.50000,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.5031,0.4477,,,,,-1.93832,-2.59720,3.06717,0.01361,-0.03842,-2.68474,-2.51261
